,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,ogrzewanie,rok_budowy,stan_wykonczenia,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude,czas_auto,dystans_auto,czas_zbiorowy,dystans_zbiorowy
612,613,752,Gdañsk,Wrzeszcz,Marii Konopnickiej,W sercu Wrzezcza,73.7,550000,7463.0,3,wtorny,kamienica,1,2.0,gazowe,1919.0,,pelna_wlasnosc,60946243,0,1,0,0,0,1,0,54.37859779999999,18.609722,581.0,4449.0,1169.0,4620.0
613,614,753,Gdañsk,Œródmieœcie,Jaglana,"Inwestycyjne, Wysoka Stopa Zwrotu",30.0,479000,15967.0,1,wtorny,apartamentowiec,parter,6.0,miejskie,2017.0,do_zamieszkania,pelna_wlasnosc,60946206,0,0,1,0,1,0,1,54.3440628,18.6567513,1135.0,9750.0,2814.0,10066.0
614,615,757,Gdañsk,Przymorze,,Sprzedam 2 pokojowe mieszkanie na Przymorzu,41.0,410000,10000.0,2,wtorny,blok,4,4.0,,,,,60938129,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
615,616,758,Gdañsk,Œródmieœcie,£agiewniki,Centrum Miasta / 3 Pokoje / Wysoki Standard,50.3,599000,11909.0,3,wtorny,kamienica,2,4.0,miejskie,1950.0,do_zamieszkania,pelna_wlasnosc,60694794,0,0,0,0,0,1,0,54.35753339999999,18.6508141,915.0,8023.0,2144.0,8595.0
616,617,759,Gdynia,Wielki Kack,Starodworcowa,"Eleganckie, trzypokojowe, doskonale skomunikowane",77.35,649900,8402.0,3,wtorny,,2,3.0,,2010.0,do_zamieszkania,pelna_wlasnosc,60649489,0,1,0,0,0,0,0,54.46662749999999,18.497633999999998,1109.0,11126.0,3315.0,15081.0
617,618,761,Gdañsk,Œródmieœcie,,Piêkny Apartament Na Gdañskiej Starówce,42.4,811377,19136.0,2,wtorny,,3,6.0,,2017.0,do_zamieszkania,,60946190,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
618,619,762,Gdañsk,Przymorze,ul. Jagielloñska,Mieszkanie 2 pokoje ul. Jagielloñska,38.0,399000,10500.0,2,wtorny,blok,4,4.0,,1970.0,do_zamieszkania,spoldzielcze_wlasnosciowe,60713314,0,0,0,0,0,0,0,54.413216799999994,18.5933639,475.0,3235.0,1296.0,4185.0
619,620,763,Gdynia,Cisowa,ul. Chyloñska 299,Przestronne mieszkanie - blisko SKM,74.0,458000,6189.0,3,wtorny,blok,3,4.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60746067,0,1,0,0,0,1,0,54.54844199999999,18.434746,1564.0,23025.0,3833.0,21964.0
620,621,764,Gdañsk,Przymorze,,Najpiêkniejsze 2 Pokojowe Mieszkanie na Przymorzu,37.0,425000,11486.0,2,wtorny,,parter,10.0,,,do_zamieszkania,pelna_wlasnosc,60946156,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
621,622,767,Gdañsk,Jasieñ,Leszczynowa,Jasieñ/ 3 Pokoje/ Ogródek/ Du¿y Salon,70.15,561000,7997.0,3,wtorny,blok,parter,4.0,miejskie,2014.0,do_zamieszkania,pelna_wlasnosc,60946136,0,0,1,0,1,0,1,54.3354965,18.5591164,1321.0,10959.0,2525.0,10757.0
622,623,769,Gdañsk,¯abianka,Gospody,Super Kawalerka Na ¯abiance !! Mo¿liwoœæ 2 Pok. !,31.0,305000,9839.0,1,wtorny,,3,10.0,,,do_zamieszkania,,60835974,0,0,0,0,0,1,0,54.421849800000004,18.580765600000007,448.0,3931.0,1123.0,3393.0
623,624,770,Gdynia,Grabówek,Kapitañska,Funkcjonalne M4 w œwietnej lokalizacji!,64.17,499000,7776.0,4,wtorny,,2,3.0,,1956.0,do_zamieszkania,pelna_wlasnosc,60743998,0,1,1,0,0,1,0,54.52393670000001,18.514914,1591.0,16385.0,2761.0,16199.0
624,625,771,Gdynia,Wielki Kack,,"Œwietna lokalizacja, idealne dla ka¿dego!",63.43,499000,7867.0,3,wtorny,blok,2,6.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60763068,0,1,0,0,1,1,1,,,1524.0,14737.0,1602.0,14053.0
625,626,772,Gdynia,Red³owo,,"1,4 km do pla¿y w Red³owie. Po generalnym remoncie",21.3,275000,12911.0,1,wtorny,blok,parter,4.0,miejskie,,do_zamieszkania,spoldzielcze_wlasnosciowe,60815000,0,0,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
626,627,775,Gdañsk,Osowa,ul. Kozioro¿ca,Mieszkanie Dwópoziomowe 160 m2 Gdañsk Osowa,160.0,870000,5438.0,4,wtorny,blok,2,3.0,kotlownia,2003.0,do_zamieszkania,pelna_wlasnosc,60667221,1,1,0,0,0,1,0,54.42148479999999,18.4709243,1034.0,9842.0,2290.0,11621.0
628,629,777,Gdañsk,BrzeŸno,M³odzie¿y Polskiej,2 mieszkania z opcj¹ po³¹czenia 50 metrów od pla¿y,74.17,1150000,15505.0,4,wtorny,apartamentowiec,1,3.0,miejskie,2013.0,do_zamieszkania,pelna_wlasnosc,60604573,0,1,0,0,0,1,0,54.4098225,18.6333736,954.0,6207.0,2300.0,10454.0
629,630,784,Gdañsk,Jasieñ,Goska,Mieszkanie Gdañsk Jasieñ Gardenia Goska prysznic,68.5,675000,9854.0,3,wtorny,blok,5,5.0,miejskie,2012.0,do_zamieszkania,pelna_wlasnosc,60670194,1,1,0,0,1,1,0,54.3391321,18.5675615,1260.0,10181.0,3858.0,16407.0
630,631,785,Gdynia,Grabówek,Morska,Nowa Ni¿sza Cena I Mo¿liwoœæ 3 Pokoi,54.28,375000,6909.0,2,wtorny,kamienica,2,4.0,miejskie,1936.0,do_zamieszkania,pelna_wlasnosc,60192393,0,1,0,0,0,0,0,54.537902700000004,18.4729157,1496.0,22300.0,3161.0,19561.0
631,632,786,Gdynia,Witomino,Witomino-Radiostacja,Atrakcyjne mieszkanie w Gdyni Witomino -2 pokoje,37.82,315000,8329.0,2,wtorny,blok,9,10.0,miejskie,,do_zamieszkania,spoldzielcze_wlasnosciowe,60911862,0,1,0,0,1,1,0,54.5003137,18.5089968,1399.0,13110.0,2708.0,15424.0
632,633,787,Gdynia,Cisowa,Zbo¿owa,"Ciekawe mieszkanie do remontu,, 2 balkony, widok",61.23,360000,5879.0,3,wtorny,blok,>_10,11.0,miejskie,1970.0,do_remontu,pelna_wlasnosc,60904725,0,1,0,0,0,1,0,54.5443509,18.4470707,1452.0,21942.0,3448.0,20522.0
633,634,788,Gdañsk,Zaspa,,Mieszkanie - Gdañsk Zaspa,66.8,599000,8967.0,4,wtorny,blok,7,10.0,miejskie,1980.0,do_zamieszkania,pelna_wlasnosc,60944970,0,0,0,0,1,1,0,,,884.0,8304.0,1362.0,9195.0
634,635,789,Gdañsk,Wrzeszcz,,Mieszkanie - Gdañsk Wrzeszcz,92.7,519000,5599.0,2,wtorny,kamienica,suterena,3.0,gazowe,1910.0,do_remontu,,60887876,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
635,636,790,Sopot,Dolny,,Mieszkanie - Sopot Dolny,66.31,659000,9938.0,3,wtorny,kamienica,2,2.0,elektryczne,1910.0,do_remontu,pelna_wlasnosc,60814730,0,1,0,0,0,1,0,,,504.0,4558.0,1197.0,5316.0
636,637,791,Gdañsk,Jasieñ,Rycerza Blizbora,"Mieszkanie 47,40 m2, 2 pok, 2 piêtro, loggia 7 m2!",47.4,385000,8122.0,2,wtorny,blok,2,4.0,miejskie,1996.0,do_zamieszkania,spoldzielcze_wl._z_KW,60842176,0,0,0,0,0,1,0,54.34016139999999,18.562616000000002,1262.0,10308.0,2312.0,9730.0
637,638,792,Gdañsk,Œródmieœcie,,Mieszkanie - Gdañsk Œródmieœcie,149.8,1280000,8545.0,5,wtorny,kamienica,1,3.0,gazowe,1900.0,do_zamieszkania,pelna_wlasnosc,60922221,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
638,639,794,Gdynia,Œródmieœcie,,Komfortowe mieszkanie Gdynia ul.Œw.Wojciecha 74 m2,74.2,850400,11461.0,3,wtorny,,3,8.0,,2007.0,do_zamieszkania,pelna_wlasnosc,59825703,0,1,0,0,0,0,0,,,1524.0,14737.0,1602.0,14053.0
639,640,798,Gdañsk,Oliwa,,"Mieszkanie, 63,50 m2, Gdañsk",63.5,569000,8961.0,3,wtorny,,3,3.0,gazowe,1901.0,,pelna_wlasnosc,60906195,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
640,641,799,Gdañsk,Wrzeszcz,,"Mieszkanie, 50 m2, Gdañsk",50.0,710500,14210.0,2,wtorny,,parter,5.0,inne,2020.0,,pelna_wlasnosc,60908306,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
641,642,800,Gdañsk,Wrzeszcz,,"Mieszkanie, 37,20 m2, Gdañsk",37.2,509000,13683.0,2,wtorny,,2,5.0,inne,2019.0,,pelna_wlasnosc,60842227,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
642,643,801,Gdañsk,Oliwa,,"Mieszkanie, 73,36 m2, Gdañsk",73.36,1050000,14313.0,3,wtorny,,4,5.0,inne,2017.0,do_zamieszkania,pelna_wlasnosc,60869092,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
643,644,802,Gdañsk,Zaspa,,"Mieszkanie, 76,37 m2, Gdañsk",76.37,955000,12505.0,4,wtorny,,3,12.0,inne,2014.0,,pelna_wlasnosc,60879437,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
644,645,803,Gdañsk,BrzeŸno,,"Mieszkanie, 44 m2, Gdañsk",44.0,484000,11000.0,2,wtorny,,4,5.0,inne,1975.0,,pelna_wlasnosc,60558178,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
645,646,806,Gdañsk,Ujeœcisko-£ostowice,Ujeœcisko,"Mieszkanie, 78 m2, Gdañsk",78.0,500000,6410.0,4,wtorny,,parter,3.0,,1998.0,do_remontu,pelna_wlasnosc,60277626,0,1,0,0,0,0,0,54.3302454,18.590398399999998,1432.0,11441.0,3477.0,14286.0
646,647,807,Gdynia,Red³owo,,"Mieszkanie, 76 m2, Gdynia",76.0,879000,11566.0,3,wtorny,,parter,2.0,inne,1936.0,do_zamieszkania,pelna_wlasnosc,60462828,0,0,0,0,0,0,0,,,1524.0,14737.0,1602.0,14053.0
647,648,808,Gdañsk,Piecki-Migowo,,"Mieszkanie, 53 m2, Gdañsk",53.0,549000,10358.0,3,wtorny,,1,8.0,inne,2017.0,do_zamieszkania,pelna_wlasnosc,59960714,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
648,649,809,Gdañsk,Wrzeszcz,,"Mieszkanie, 65,06 m2, Gdañsk",65.06,952000,14633.0,3,wtorny,,1,6.0,,2019.0,,pelna_wlasnosc,60048780,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
649,650,810,Gdañsk,Œródmieœcie,Lawendowa,2 pokoje w sercu gdañskiego Starego Miasta!,32.53,459000,14110.0,2,wtorny,kamienica,1,3.0,gazowe,1900.0,do_remontu,pelna_wlasnosc,60137804,0,0,0,0,0,1,0,54.35260239999999,18.652704500000002,1062.0,8872.0,2305.0,8807.0
650,651,811,Gdañsk,Jasieñ,ul. Jab³oniowa,Sprzedam eleganckie mieszkanie na Jasieniu,62.94,599000,9517.0,3,wtorny,blok,4,5.0,miejskie,2013.0,do_zamieszkania,pelna_wlasnosc,60943180,0,1,0,0,1,1,0,54.32745999999999,18.5512499,1252.0,16464.0,2553.0,11367.0
651,652,812,Gdañsk,Œródmieœcie,Wa³owa,Ma³y apartament w centrum Gdañska w niskiej cenie,26.42,263900,9989.0,1,pierwotny,apartamentowiec,5,5.0,miejskie,2021.0,do_wykonczenia,pelna_wlasnosc,60933555,0,0,0,0,1,0,1,54.35841679999999,18.6546345,929.0,8580.0,2354.0,8878.0
652,653,813,Gdynia,Œródmieœcie,Arkadiusza Rybickiego,Luksusowy Apartament w Centrum Gdyni z Marin¹,53.68,1150000,21423.0,2,wtorny,,1,5.0,,2020.0,,pelna_wlasnosc,60598083,0,0,0,0,0,0,0,54.52259309999999,18.5532205,1802.0,15039.0,2872.0,16174.0
653,654,814,Gdañsk,Orunia-Œw. Wojciech-Lipce,Uranowa,"Od zaraz 3 pokoje w zielonej okolicy, bez prowizji",66.0,480000,7273.0,3,wtorny,blok,2,3.0,miejskie,1998.0,do_zamieszkania,pelna_wlasnosc,60839867,0,1,0,0,0,1,0,54.3265144,18.6203198,1543.0,13435.0,2652.0,13930.0
654,655,815,Sopot,Dolny,CHOPINA FRYDERYKA,Mieszkanie - Sopot Dolny,133.64,1690000,12646.0,7,wtorny,kamienica,2,3.0,miejskie,1907.0,do_zamieszkania,pelna_wlasnosc,60922273,0,1,0,0,0,1,0,54.44133100000001,18.566628,606.0,4900.0,1487.0,5670.0
655,656,816,Gdañsk,Wrzeszcz,Grunwaldzka,Dwie bardzo stylowe kawalerki- Wrzeszcz/Strzy¿a,35.7,590000,16527.0,2,wtorny,kamienica,parter,2.0,,,,pelna_wlasnosc,60945313,0,0,0,0,0,1,0,54.39420310000001,18.581129999999998,228.0,1682.0,926.0,2411.0
656,657,817,Gdañsk,Œródmieœcie,ul. Lisia Grobla,"Œródmieœcie, 3-pokojowe mieszkanie w kamienicy.",57.0,515000,9035.0,3,wtorny,kamienica,3,3.0,gazowe,1918.0,,pelna_wlasnosc,60945298,0,0,0,0,0,1,0,54.358977900000006,18.6552086,981.0,8652.0,2409.0,8950.0
657,658,818,Gdañsk,Piecki-Migowo,ul. Myœliwska,3 - pokojowe mieszkanie z ogródkiem! BEZ PCC 0%,57.54,525000,9124.0,3,wtorny,blok,parter,4.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60945295,0,0,1,0,0,0,0,54.35076460000001,18.5663696,1095.0,9094.0,2050.0,9137.0
658,659,819,Gdañsk,Œródmieœcie,Œluza,Do Remontu/ Tereny Rewitalizowane/ Potencja³,65.0,450000,6923.0,3,wtorny,kamienica,2,3.0,,1902.0,do_remontu,pelna_wlasnosc,60485267,0,0,0,0,0,1,0,54.3389744,18.6518416,1289.0,10207.0,2874.0,10507.0
659,660,820,Gdañsk,Piecki-Migowo,Myœliwskie Wzgórze,Morena/Os. Klimaty/3 Pokoje/ Od Zaraz,63.0,615000,9762.0,3,wtorny,apartamentowiec,3,3.0,miejskie,2012.0,do_zamieszkania,pelna_wlasnosc,60908448,0,1,0,0,1,0,0,54.3482853,18.5630968,1246.0,9680.0,2160.0,8941.0
660,661,821,Gdynia,Oksywie,in¿. J. Œmidowicza,Ustawne od Po³udnia z widokiem z okien na Port !,38.0,321500,8461.0,3,pierwotny,apartamentowiec,3,3.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60945203,0,1,0,0,0,0,0,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
661,662,822,Gdañsk,Przymorze,Œl¹ska,3 Pokoje 50 m2 do remontu na Przymorzu,50.0,420000,8400.0,3,wtorny,blok,6,8.0,miejskie,1970.0,do_remontu,spoldzielcze_wlasnosciowe,60945179,0,1,0,0,1,1,0,54.4063054,18.5809413,351.0,1889.0,1219.0,1601.0
662,663,823,Gdañsk,Karczemki,ul. Storczykowa,Tylko u Nas ! Piêkne 2-poziomowe mieszkanie 3-pok,97.0,499900,5154.0,3,wtorny,blok,3,3.0,miejskie,2003.0,do_zamieszkania,pelna_wlasnosc,60846346,1,1,0,0,0,1,0,54.355126,18.5100914,1287.0,14410.0,3351.0,15599.0
663,664,824,Gdynia,Wielki Kack,ul. Witos³awy,Fantastyczne 4-pokojowe mieszkanie na 2-poziomach,130.0,674900,5192.0,4,wtorny,blok,3,4.0,miejskie,1998.0,do_zamieszkania,spoldzielcze_wl._z_KW,60172373,0,1,0,0,0,1,0,54.46804150000001,18.483559,1262.0,12248.0,3426.0,15749.0
664,665,825,Sopot,Dolny,ul. Lipowa,Klimatyczny apartament w Sopocie Dolnym- 3 pokoje,75.61,1134000,14998.0,3,wtorny,kamienica,2,3.0,gazowe,1906.0,do_zamieszkania,pelna_wlasnosc,60846273,1,0,0,0,0,1,0,54.4376652,18.566985199999998,591.0,4635.0,1582.0,5843.0
665,666,826,Gdynia,Dzia³ki Leœne,,Elegancki apartament w piêknej okolicy,56.3,778226,13823.0,2,wtorny,apartamentowiec,1,5.0,miejskie,2019.0,do_wykonczenia,pelna_wlasnosc,60944980,1,0,1,0,1,1,0,,,1524.0,14737.0,1602.0,14053.0
666,667,827,Gdynia,Oksywie,,Mieszkanie - Gdynia Oksywie,75.0,590000,7867.0,4,wtorny,apartamentowiec,2,3.0,,2010.0,do_zamieszkania,pelna_wlasnosc,60944979,0,1,0,0,1,1,0,,,1524.0,14737.0,1602.0,14053.0
667,668,828,Gdynia,Ma³y Kack,ul. Wielkopolska,Nowe dla rodziny,96.33,960000,9966.0,4,wtorny,blok,2,4.0,miejskie,2020.0,do_zamieszkania,pelna_wlasnosc,60944912,0,1,0,0,0,0,0,54.4778365,18.522741600000003,1161.0,11396.0,2638.0,12364.0
668,669,829,Gdynia,Ma³y Kack,ul. Parkowa,Dwupoziomowe mieszkanie z ogrodem - Ma³y Kack,146.35,1689000,11541.0,4,wtorny,szeregowiec,parter,1.0,gazowe,2016.0,do_zamieszkania,pelna_wlasnosc,60944812,1,0,1,0,0,0,1,54.47139820000001,18.516458,1141.0,11219.0,2938.0,13430.0
669,670,830,Gdynia,Witomino,Pogodna,2 pokojowe mieszkanie na Witominie obok lasu,42.0,329000,7833.0,2,wtorny,,parter,4.0,miejskie,1965.0,do_zamieszkania,,60944819,0,1,0,0,0,1,0,54.500208900000004,18.5069221,1436.0,13335.0,2851.0,15624.0
670,671,831,Gdynia,Witomino,,"Mieszkanie, 72,92 m2, Gdynia",72.92,599000,8214.0,3,wtorny,blok,5,10.0,,2003.0,,,60944817,0,1,0,0,1,0,0,,,1524.0,14737.0,1602.0,14053.0
671,672,832,Sopot,Karlikowo,ul. Bitwy pod P³owcami,Apartament nad samym morzem Sopot,53.0,949000,17906.0,2,wtorny,kamienica,1,1.0,gazowe,,do_zamieszkania,pelna_wlasnosc,60856889,1,0,1,0,0,1,0,54.433575,18.580585100000004,589.0,5011.0,1824.0,5831.0
672,673,833,Gdañsk,Ujeœcisko-£ostowice,Konrada Guderskiego,Idealne mieszkanie na start lub wynajem !,50.31,359000,7136.0,2,wtorny,,parter,3.0,,2014.0,do_zamieszkania,pelna_wlasnosc,60787793,0,0,1,0,0,0,0,54.3198958,18.5626349,1421.0,17519.0,2836.0,13255.0
673,674,834,Gdynia,Witomino,Stawna,2 pokojowe mieszkanie- Gdynia Witomino Leœniczówka,44.0,329000,7477.0,2,wtorny,blok,4,4.0,miejskie,1980.0,do_zamieszkania,pelna_wlasnosc,60864978,0,1,0,0,0,0,0,54.4944062,18.512292600000002,1426.0,13604.0,2937.0,16072.0
674,675,835,Gdynia,Oksywie,ul. gen. Marii Wittekówny,"Mieszkanie 88m2, 4 pokoje, garderoba, du¿a piwnica",88.0,799000,9080.0,4,wtorny,blok,parter,4.0,miejskie,2008.0,do_zamieszkania,pelna_wlasnosc,60944551,0,0,0,0,1,1,1,54.550182299999996,18.5231381,1696.0,24849.0,3255.0,20411.0
675,676,836,Gdañsk,¯abianka,Pomorska,3 Pokoje/ ¯abianka/ Widok Na Morze/ Po remoncie,56.0,546000,9750.0,3,wtorny,blok,7,10.0,miejskie,1975.0,do_zamieszkania,pelna_wlasnosc,60730379,0,1,0,0,1,1,1,54.41910069999999,18.5811652,410.0,2749.0,948.0,3169.0
676,677,837,Gdynia,Grabówek,Komandorska,"Wyj¹tkowe, wyremontowane! 2 pokoje,Gdynia Grabówek",35.33,379000,10727.0,2,wtorny,blok,3,4.0,miejskie,1970.0,do_zamieszkania,pelna_wlasnosc,60944386,1,0,0,0,0,1,0,54.5285017,18.502307100000003,1572.0,16209.0,2642.0,16438.0
677,678,838,Gdañsk,Œródmieœcie,Targ Rybny,Penthouse Z Tarasem Na Dachu | Na Sprzeda¿,132.56,3990000,30100.0,3,wtorny,apartamentowiec,4,4.0,miejskie,2009.0,do_zamieszkania,pelna_wlasnosc,59726658,0,1,0,0,1,0,0,54.3534825,18.657788399999998,1027.0,8715.0,2534.0,9115.0
678,679,839,Gdañsk,Jelitkowo,,Apartament Gdansk-Jelitkowo,125.0,3748000,29984.0,4,wtorny,apartamentowiec,1,3.0,miejskie,2017.0,do_zamieszkania,pelna_wlasnosc,60424454,0,0,0,0,1,0,1,,,884.0,8304.0,1362.0,9195.0
679,680,840,Sopot,Wyœcigi,W³adys³awa £okietka,Wyj¹tkowy apartament z ogródkiem. Dolny Sopot.,60.1,1039000,17288.0,2,wtorny,apartamentowiec,parter,3.0,inne,2003.0,do_zamieszkania,pelna_wlasnosc,60722893,1,0,1,0,1,0,1,54.43007309999999,18.5739192,461.0,4024.0,1654.0,4995.0
680,681,841,Gdañsk,Wrzeszcz,Tadeusza Koœciuszki,Gdañsk Wrzeszcz- gotowa 4-pok. inwestycja,65.7,499320,7600.0,4,wtorny,kamienica,2,2.0,gazowe,1930.0,do_zamieszkania,pelna_wlasnosc,60674342,0,0,0,0,0,1,0,54.388099600000004,18.6157973,596.0,4604.0,2042.0,7703.0
681,682,842,Gdynia,Kamienna Góra,ul. Stanis³awa Wyspiañskiego,"Bezpoœrednio, Kamienna Góra, 3 pokoje.",54.0,539000,9981.0,3,wtorny,blok,parter,10.0,miejskie,1990.0,do_zamieszkania,spoldzielcze_wlasnosciowe,60937858,0,1,0,0,1,1,0,54.50688220000001,18.5506453,1453.0,12882.0,2837.0,14352.0
682,683,843,Gdañsk,Ujeœcisko-£ostowice,Tenisowa,"S³oneczne, œwietny rozk³ad 3 pokoje - £ostowice",64.8,450000,6944.0,3,wtorny,blok,parter,4.0,inne,2004.0,do_zamieszkania,pelna_wlasnosc,60944193,0,1,0,0,0,1,0,54.30438839999999,18.584836499999998,1665.0,20564.0,4190.0,18529.0
683,684,844,Gdynia,Œródmieœcie,ul. Antoniego Abrahama,Mieszkanie dwupoziomowe o powierzchni 166 m2,166.0,1390000,8373.0,5,wtorny,kamienica,4,4.0,gazowe,1930.0,do_zamieszkania,pelna_wlasnosc,60510821,1,0,0,0,0,0,1,54.5161674,18.5397435,1435.0,13391.0,2366.0,15047.0
684,685,845,Gdañsk,Zaspa,,"Mieszkanie trzypokojowe 48,2m na Zaspie",48.2,485000,10062.0,3,wtorny,blok,4,4.0,,1979.0,do_zamieszkania,spoldzielcze_wl._z_KW,60944142,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
685,686,846,Gdañsk,Siedlce,ul. Ujeœcisko,Apartament - Œwietna lokalizacja - Œwie¿e osiedle.,28.8,324000,11250.0,1,wtorny,blok,2,3.0,,,do_zamieszkania,,60518267,0,0,0,0,0,0,1,54.3436669,18.591144600000003,1175.0,9894.0,3139.0,11139.0
686,687,848,Gdañsk,Ujeœcisko-£ostowice,Ujeœcisko,2-pokojowe mieszkanie Gdañsk-Ujeœcisko,50.1,385000,7685.0,2,wtorny,blok,3,3.0,miejskie,,do_zamieszkania,,60923794,0,1,0,0,0,0,0,54.3302454,18.590398399999998,1432.0,11441.0,3477.0,14286.0
687,688,849,Gdañsk,Jasieñ,ul. ¯yczliwa,53m2 z ogródkiem nad Jeziorem Jasieñ,53.0,519000,9792.0,2,wtorny,blok,parter,2.0,kotlownia,2011.0,do_zamieszkania,pelna_wlasnosc,60944039,1,0,1,0,0,1,1,54.3457174,18.5304025,1209.0,13404.0,2322.0,9934.0
688,689,850,Gdynia,Ma³y Kack,,"Nowe mieszkanie na osiedlu ""Azymut""",68.15,799000,11724.0,3,pierwotny,blok,2,2.0,miejskie,2019.0,do_zamieszkania,pelna_wlasnosc,60908976,1,1,0,0,1,0,1,,,1524.0,14737.0,1602.0,14053.0
689,690,851,Gdañsk,Przeróbka,,2 pokojowe mieszkanie w bliskiej odleg³oœci do mor,42.0,345000,8214.0,2,wtorny,blok,3,4.0,miejskie,1978.0,do_zamieszkania,spoldzielcze_wlasnosciowe,60944011,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
690,691,852,Gdynia,Or³owo,,Mieszkanie z biokominkiem,52.75,569000,10787.0,2,wtorny,kamienica,1,3.0,miejskie,1960.0,do_zamieszkania,pelna_wlasnosc,60770446,0,1,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
691,692,853,Gdañsk,Jasieñ,,Mieszkanie 2 pokoje z ogródkiem Lawendowe Wzgórze,31.31,320000,10220.0,2,wtorny,blok,parter,4.0,miejskie,2017.0,do_zamieszkania,pelna_wlasnosc,60905213,0,1,1,0,1,1,1,,,884.0,8304.0,1362.0,9195.0
692,693,854,Gdynia,Leszczynki,ul. M³yñska,Mieszkanie 38 metrów Gdynia Leszczynki po remoncie,38.0,299000,7868.0,2,wtorny,blok,parter,10.0,miejskie,1980.0,do_zamieszkania,pelna_wlasnosc,60943938,0,0,1,0,0,0,0,54.538992799999995,18.4813307,1662.0,23646.0,2920.0,19239.0
693,694,855,Gdañsk,Ujeœcisko-£ostowice,ul. Warszawska 100,Nowoczesne mieszkanie w œwietnej lokalizacji,52.5,525000,10000.0,2,wtorny,blok,2,4.0,miejskie,2014.0,do_zamieszkania,pelna_wlasnosc,60882823,0,1,0,0,1,0,0,54.3332578,18.583427899999997,1417.0,11628.0,3635.0,14542.0
694,695,856,Gdañsk,Kie³pinek,ul. Przytulna,4 pokojowe mieszkanie - Wisz¹ce Ogrody - Hossa,82.5,649999,7879.0,4,wtorny,blok,3,4.0,miejskie,2010.0,do_zamieszkania,pelna_wlasnosc,60570691,0,1,0,0,1,1,0,54.3507748,18.533140300000003,1187.0,13766.0,1638.0,9011.0
695,696,857,Sopot,Kamienny Potok,ul. Obodrzyców,"Nowy, stylowy i nowoczesny apartament w Sopocie",84.7,1299000,15336.0,4,wtorny,apartamentowiec,1,2.0,miejskie,2000.0,do_zamieszkania,pelna_wlasnosc,60767174,1,0,0,0,0,0,0,54.4555814,18.547919399999998,733.0,6640.0,1885.0,7939.0
696,697,858,Gdañsk,Œródmieœcie,Jaglana,"Gotowiec inwestycyjny, Wyspa Spichrzów",40.0,630000,15750.0,2,wtorny,blok,1,6.0,miejskie,2017.0,do_zamieszkania,,60943897,0,0,0,0,1,0,0,54.3440628,18.6567513,1135.0,9750.0,2814.0,10066.0
698,699,860,Gdañsk,Wzgórze Mickiewicza,,Sprzedam partycypacjê TBS mieszkanie 3 pokojowe,68.0,240000,3529.0,3,wtorny,blok,parter,4.0,miejskie,2000.0,do_zamieszkania,,60435978,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
699,700,861,Gdañsk,Orunia-Œw. Wojciech-Lipce,Zwi¹zkowa,2 pokoje z dobrym dojazdem na uczelnie,39.0,295000,7564.0,2,wtorny,blok,2,4.0,miejskie,1962.0,,pelna_wlasnosc,60943733,0,0,0,0,0,1,0,54.3224879,18.6357754,1458.0,12347.0,1901.0,12997.0
700,701,862,Gdañsk,Che³m,ul. Tytusa Cha³ubiñskiego,"Mieszkanie 3 pokoje, Gdañsk-Che³m",63.4,470000,7413.0,3,wtorny,blok,4,4.0,miejskie,1980.0,do_zamieszkania,spoldzielcze_wl._z_KW,60830739,0,1,0,0,0,1,0,54.3418254,18.6220915,1163.0,11108.0,2535.0,11556.0
