,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,material_budynku,okna,ogrzewanie,rok_budowy,stan_wykonczenia,czynsz,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude
597,598,734,Gdañsk,Jasieñ,Lawendowe Wzgórze,Jasieñ/ Mo¿liwoœæ Zrobienia Dwóch Pokoi,31.0,310000,10000.0,1,wtorny,blok,3,4.0,,,miejskie,2019.0,do_wykonczenia,300.0,pelna_wlasnosc,60919295,0,1,0,0,1,1,1,54.3291907,18.5661478
598,599,735,Gdañsk,Jasieñ,Leszczynowa,Jasieñ/ 3 Pokoje/ Dwa Balkony,69.7,549000,7877.0,3,wtorny,blok,2,4.0,,,miejskie,2013.0,do_zamieszkania,,pelna_wlasnosc,60906833,0,1,0,0,1,1,1,54.3354965,18.5591164
599,600,736,Gdañsk,Piecki-Migowo,prof. Zygmunta Czubiñskiego,Morena/ 3 Pokoje Z Ogródkiem/ Po Remoncie,74.0,620000,8378.0,3,wtorny,apartamentowiec,parter,4.0,,,miejskie,2003.0,do_zamieszkania,600.0,pelna_wlasnosc,60846797,0,0,1,0,1,0,1,54.3632792,18.599226
600,601,737,Gdañsk,Wrzeszcz,Piotra Micha³owskiego,Mieszkanie - Gdañsk Strzy¿a,66.5,630000,9474.0,3,wtorny,,1,8.0,,,,1970.0,do_zamieszkania,600.0,pelna_wlasnosc,60946440,0,0,0,0,0,1,0,54.3862858,18.5727382
601,602,738,Gdañsk,Wrzeszcz,Strzy¿a,Strzy¿a Lokalizacja blisko pkm po remoncie,63.7,539000,8462.0,3,wtorny,kamienica,parter,3.0,cegla,plastikowe,miejskie,1965.0,do_zamieszkania,400.0,pelna_wlasnosc,60946438,0,0,0,0,0,1,0,54.3865467,18.5836153
602,603,739,Gdynia,Witomino,,Gdynia Witomino - Radiostacja 2 Pokoje,42.5,369000,8682.0,2,wtorny,blok,parter,4.0,inne,plastikowe,miejskie,1970.0,do_zamieszkania,300.0,spoldzielcze_wl._z_KW,60946436,0,1,0,0,0,1,0,,
603,604,740,Gdañsk,Ujeœcisko-£ostowice,£ostowice,3 Pokojowe Mieszkanie Na Osiedlu Habenda!,62.0,459000,7403.0,3,wtorny,blok,1,3.0,,plastikowe,miejskie,2011.0,do_zamieszkania,400.0,pelna_wlasnosc,60818078,0,1,0,0,0,0,0,54.3124404,18.5955531
604,605,741,Gdañsk,Œródmieœcie,œw. Barbary,2 Apartamenty / Centrum Gdañska / 2 Ogrody,59.05,837000,14174.0,2,wtorny,apartamentowiec,parter,5.0,,,miejskie,2018.0,do_zamieszkania,600.0,pelna_wlasnosc,60564111,1,0,1,0,1,0,1,54.34794059999999,18.6638597
605,606,742,Gdañsk,Ujeœcisko-£ostowice,Kazimierza Porêbskiego,3 Pokoje/ Zakoniczyn/ Szybkie Wydanie,49.55,390000,7871.0,3,wtorny,blok,parter,4.0,,,miejskie,2004.0,do_zamieszkania,450.0,pelna_wlasnosc,60496634,0,0,0,0,0,0,0,54.3197649,18.5772264
606,607,745,Gdynia,Leszczynki,,Œwietnie zlokalizowane mieszkanie 3 pokojowe,53.0,370000,6981.0,3,wtorny,blok,5,10.0,,plastikowe,miejskie,1980.0,do_zamieszkania,600.0,spoldzielcze_wl._z_KW,60791559,0,0,0,0,1,0,0,,
607,608,746,Gdynia,Witomino,2 Morskiego Pu³ku Strzelców,Atrakcyjne 3-pokojowe mieszkanie Witomino-leœ,49.1,360000,7332.0,3,wtorny,blok,2,3.0,pustak,,miejskie,,do_zamieszkania,,spoldzielcze_wlasnosciowe,60946364,0,1,0,0,0,1,0,54.49160819999999,18.5113055
608,609,748,Gdynia,Witomino,,Mieszkanie 4 pokojowe z potencja³em - Witomino,169.4,979000,5779.0,5,wtorny,blok,4,5.0,,,,1996.0,,1400.0,pelna_wlasnosc,60946314,0,1,0,0,0,1,0,,
609,610,749,Gdañsk,Jasieñ,,"Komfortowe, 3-pok. mieszkanie, Osiedle Zielone",64.3,520000,8087.0,3,wtorny,blok,2,4.0,pustak,plastikowe,miejskie,2018.0,do_zamieszkania,650.0,pelna_wlasnosc,60946230,1,1,0,0,1,0,0,,
610,611,750,Gdañsk,Biskupia Górka,,Klimatyczne 3 Pokoje Gdañsk Œródmieœcie,68.3,449000,6574.0,3,wtorny,kamienica,3,4.0,cegla,,elektryczne,1900.0,do_remontu,450.0,pelna_wlasnosc,60946267,0,0,0,0,0,1,0,,
611,612,751,Gdañsk,Zaspa,Dywizjonu 303,"Idealna inwestycja, 5 pokoi, blisko skm",68.0,535000,7868.0,5,wtorny,blok,parter,8.0,,,,1970.0,,600.0,pelna_wlasnosc,60946261,0,1,0,0,0,0,0,54.39076799999999,18.5999697
612,613,752,Gdañsk,Wrzeszcz,Marii Konopnickiej,W sercu Wrzezcza,73.7,550000,7463.0,3,wtorny,kamienica,1,2.0,cegla,,gazowe,1919.0,,500.0,pelna_wlasnosc,60946243,0,1,0,0,0,1,0,54.37859779999999,18.609722
613,614,753,Gdañsk,Œródmieœcie,Jaglana,"Inwestycyjne, Wysoka Stopa Zwrotu",30.0,479000,15967.0,1,wtorny,apartamentowiec,parter,6.0,,plastikowe,miejskie,2017.0,do_zamieszkania,300.0,pelna_wlasnosc,60946206,0,0,1,0,1,0,1,54.3440628,18.6567513
614,615,757,Gdañsk,Przymorze,,Sprzedam 2 pokojowe mieszkanie na Przymorzu,41.0,410000,10000.0,2,wtorny,blok,4,4.0,,,,,,,,60938129,0,0,0,0,0,1,0,,
615,616,758,Gdañsk,Œródmieœcie,£agiewniki,Centrum Miasta / 3 Pokoje / Wysoki Standard,50.3,599000,11909.0,3,wtorny,kamienica,2,4.0,cegla,,miejskie,1950.0,do_zamieszkania,450.0,pelna_wlasnosc,60694794,0,0,0,0,0,1,0,54.35753339999999,18.6508141
616,617,759,Gdynia,Wielki Kack,Starodworcowa,"Eleganckie, trzypokojowe, doskonale skomunikowane",77.35,649900,8402.0,3,wtorny,,2,3.0,,,,2010.0,do_zamieszkania,,pelna_wlasnosc,60649489,0,1,0,0,0,0,0,54.46662749999999,18.497634
617,618,761,Gdañsk,Œródmieœcie,,Piêkny Apartament Na Gdañskiej Starówce,42.4,811377,19136.0,2,wtorny,,3,6.0,,,,2017.0,do_zamieszkania,,,60946190,0,0,0,0,0,0,0,,
618,619,762,Gdañsk,Przymorze,ul. Jagielloñska,Mieszkanie 2 pokoje ul. Jagielloñska,38.0,399000,10500.0,2,wtorny,blok,4,4.0,,plastikowe,,1970.0,do_zamieszkania,450.0,spoldzielcze_wlasnosciowe,60713314,0,0,0,0,0,0,0,54.4132168,18.5933639
619,620,763,Gdynia,Cisowa,ul. Chyloñska 299,Przestronne mieszkanie - blisko SKM,74.0,458000,6189.0,3,wtorny,blok,3,4.0,,plastikowe,miejskie,,do_zamieszkania,500.0,pelna_wlasnosc,60746067,0,1,0,0,0,1,0,54.54844199999999,18.434746
620,621,764,Gdañsk,Przymorze,,Najpiêkniejsze 2 Pokojowe Mieszkanie na Przymorzu,37.0,425000,11486.0,2,wtorny,,parter,10.0,,,,,do_zamieszkania,,pelna_wlasnosc,60946156,0,0,0,0,0,1,0,,
621,622,767,Gdañsk,Jasieñ,Leszczynowa,Jasieñ/ 3 Pokoje/ Ogródek/ Du¿y Salon,70.15,561000,7997.0,3,wtorny,blok,parter,4.0,,,miejskie,2014.0,do_zamieszkania,600.0,pelna_wlasnosc,60946136,0,0,1,0,1,0,1,54.3354965,18.5591164
622,623,769,Gdañsk,¯abianka,Gospody,Super Kawalerka Na ¯abiance !! Mo¿liwoœæ 2 Pok. !,31.0,305000,9839.0,1,wtorny,,3,10.0,,,,,do_zamieszkania,,,60835974,0,0,0,0,0,1,0,54.4218498,18.5807656
623,624,770,Gdynia,Grabówek,Kapitañska,Funkcjonalne M4 w œwietnej lokalizacji!,64.17,499000,7776.0,4,wtorny,,2,3.0,,,,1956.0,do_zamieszkania,,pelna_wlasnosc,60743998,0,1,1,0,0,1,0,54.5239367,18.514914
624,625,771,Gdynia,Wielki Kack,,"Œwietna lokalizacja, idealne dla ka¿dego!",63.43,499000,7867.0,3,wtorny,blok,2,6.0,,plastikowe,miejskie,,do_zamieszkania,500.0,pelna_wlasnosc,60763068,0,1,0,0,1,1,1,,
625,626,772,Gdynia,Red³owo,,"1,4 km do pla¿y w Red³owie. Po generalnym remoncie",21.3,275000,12911.0,1,wtorny,blok,parter,4.0,,plastikowe,miejskie,,do_zamieszkania,,spoldzielcze_wlasnosciowe,60815000,0,0,0,0,0,1,0,,
626,627,775,Gdañsk,Osowa,ul. Kozioro¿ca,Mieszkanie Dwópoziomowe 160 m2 Gdañsk Osowa,160.0,870000,5438.0,4,wtorny,blok,2,3.0,pustak,plastikowe,kotlownia,2003.0,do_zamieszkania,450.0,pelna_wlasnosc,60667221,1,1,0,0,0,1,0,54.42148479999999,18.4709243
627,628,776,Gdañsk,Ujeœcisko-£ostowice,ul. Cedrowa,nowoczesne mieszkanie 2 komórki lok.i miejsce park,35.0,400000,11429.0,2,wtorny,blok,1,,,plastikowe,miejskie,2017.0,do_zamieszkania,400.0,pelna_wlasnosc,60908461,1,1,0,0,1,0,1,54.3393391,18.5858858
628,629,777,Gdañsk,BrzeŸno,M³odzie¿y Polskiej,2 mieszkania z opcj¹ po³¹czenia 50 metrów od pla¿y,74.17,1150000,15505.0,4,wtorny,apartamentowiec,1,3.0,,,miejskie,2013.0,do_zamieszkania,,pelna_wlasnosc,60604573,0,1,0,0,0,1,0,54.4098225,18.6333736
629,630,784,Gdañsk,Jasieñ,Goska,Mieszkanie Gdañsk Jasieñ Gardenia Goska prysznic,68.5,675000,9854.0,3,wtorny,blok,5,5.0,zelbet,plastikowe,miejskie,2012.0,do_zamieszkania,450.0,pelna_wlasnosc,60670194,1,1,0,0,1,1,0,54.3391321,18.5675615
630,631,785,Gdynia,Grabówek,Morska,Nowa Ni¿sza Cena I Mo¿liwoœæ 3 Pokoi,54.28,375000,6909.0,2,wtorny,kamienica,2,4.0,cegla,,miejskie,1936.0,do_zamieszkania,,pelna_wlasnosc,60192393,0,1,0,0,0,0,0,54.5379027,18.4729157
631,632,786,Gdynia,Witomino,Witomino-Radiostacja,Atrakcyjne mieszkanie w Gdyni Witomino -2 pokoje,37.82,315000,8329.0,2,wtorny,blok,9,10.0,,plastikowe,miejskie,,do_zamieszkania,,spoldzielcze_wlasnosciowe,60911862,0,1,0,0,1,1,0,54.5003137,18.5089968
632,633,787,Gdynia,Cisowa,Zbo¿owa,"Ciekawe mieszkanie do remontu,, 2 balkony, widok",61.23,360000,5879.0,3,wtorny,blok,>_10,11.0,,,miejskie,1970.0,do_remontu,,pelna_wlasnosc,60904725,0,1,0,0,0,1,0,54.5443509,18.4470707
633,634,788,Gdañsk,Zaspa,,Mieszkanie - Gdañsk Zaspa,66.8,599000,8967.0,4,wtorny,blok,7,10.0,,,miejskie,1980.0,do_zamieszkania,,pelna_wlasnosc,60944970,0,0,0,0,1,1,0,,
634,635,789,Gdañsk,Wrzeszcz,,Mieszkanie - Gdañsk Wrzeszcz,92.7,519000,5599.0,2,wtorny,kamienica,suterena,3.0,,,gazowe,1910.0,do_remontu,,,60887876,0,0,0,0,0,1,0,,
635,636,790,Sopot,Dolny,,Mieszkanie - Sopot Dolny,66.31,659000,9938.0,3,wtorny,kamienica,2,2.0,,,elektryczne,1910.0,do_remontu,,pelna_wlasnosc,60814730,0,1,0,0,0,1,0,,
636,637,791,Gdañsk,Jasieñ,Rycerza Blizbora,"Mieszkanie 47,40 m2, 2 pok, 2 piêtro, loggia 7 m2!",47.4,385000,8122.0,2,wtorny,blok,2,4.0,,,miejskie,1996.0,do_zamieszkania,,spoldzielcze_wl._z_KW,60842176,0,0,0,0,0,1,0,54.3401614,18.562616
637,638,792,Gdañsk,Œródmieœcie,,Mieszkanie - Gdañsk Œródmieœcie,149.8,1280000,8545.0,5,wtorny,kamienica,1,3.0,,,gazowe,1900.0,do_zamieszkania,,pelna_wlasnosc,60922221,0,0,0,0,0,1,0,,
638,639,794,Gdynia,Œródmieœcie,,Komfortowe mieszkanie Gdynia ul.Œw.Wojciecha 74 m2,74.2,850400,11461.0,3,wtorny,,3,8.0,,plastikowe,,2007.0,do_zamieszkania,,pelna_wlasnosc,59825703,0,1,0,0,0,0,0,,
639,640,798,Gdañsk,Oliwa,,"Mieszkanie, 63,50 m2, Gdañsk",63.5,569000,8961.0,3,wtorny,,3,3.0,cegla,plastikowe,gazowe,1901.0,,450.0,pelna_wlasnosc,60906195,0,0,0,0,0,0,0,,
640,641,799,Gdañsk,Wrzeszcz,,"Mieszkanie, 50 m2, Gdañsk",50.0,710500,14210.0,2,wtorny,,parter,5.0,,aluminiowe,inne,2020.0,,350.0,pelna_wlasnosc,60908306,0,0,0,0,0,0,0,,
641,642,800,Gdañsk,Wrzeszcz,,"Mieszkanie, 37,20 m2, Gdañsk",37.2,509000,13683.0,2,wtorny,,2,5.0,,aluminiowe,inne,2019.0,,400.0,pelna_wlasnosc,60842227,0,1,0,0,0,0,0,,
642,643,801,Gdañsk,Oliwa,,"Mieszkanie, 73,36 m2, Gdañsk",73.36,1050000,14313.0,3,wtorny,,4,5.0,,plastikowe,inne,2017.0,do_zamieszkania,700.0,pelna_wlasnosc,60869092,0,0,0,0,0,0,0,,
643,644,802,Gdañsk,Zaspa,,"Mieszkanie, 76,37 m2, Gdañsk",76.37,955000,12505.0,4,wtorny,,3,12.0,,,inne,2014.0,,720.0,pelna_wlasnosc,60879437,0,0,0,0,0,0,0,,
644,645,803,Gdañsk,BrzeŸno,,"Mieszkanie, 44 m2, Gdañsk",44.0,484000,11000.0,2,wtorny,,4,5.0,,,inne,1975.0,,350.0,pelna_wlasnosc,60558178,0,1,0,0,0,0,0,,
645,646,806,Gdañsk,Ujeœcisko-£ostowice,Ujeœcisko,"Mieszkanie, 78 m2, Gdañsk",78.0,500000,6410.0,4,wtorny,,parter,3.0,cegla,plastikowe,,1998.0,do_remontu,,pelna_wlasnosc,60277626,0,1,0,0,0,0,0,54.3302454,18.5903984
646,647,807,Gdynia,Red³owo,,"Mieszkanie, 76 m2, Gdynia",76.0,879000,11566.0,3,wtorny,,parter,2.0,cegla,,inne,1936.0,do_zamieszkania,,pelna_wlasnosc,60462828,0,0,0,0,0,0,0,,
647,648,808,Gdañsk,Piecki-Migowo,,"Mieszkanie, 53 m2, Gdañsk",53.0,549000,10358.0,3,wtorny,,1,8.0,cegla,drewniane,inne,2017.0,do_zamieszkania,550.0,pelna_wlasnosc,59960714,0,1,0,0,0,0,0,,
648,649,809,Gdañsk,Wrzeszcz,,"Mieszkanie, 65,06 m2, Gdañsk",65.06,952000,14633.0,3,wtorny,,1,6.0,,,,2019.0,,,pelna_wlasnosc,60048780,0,1,0,0,0,0,0,,
649,650,810,Gdañsk,Œródmieœcie,Lawendowa,2 pokoje w sercu gdañskiego Starego Miasta!,32.53,459000,14110.0,2,wtorny,kamienica,1,3.0,cegla,,gazowe,1900.0,do_remontu,387.0,pelna_wlasnosc,60137804,0,0,0,0,0,1,0,54.35260239999999,18.6527045
650,651,811,Gdañsk,Jasieñ,ul. Jab³oniowa,Sprzedam eleganckie mieszkanie na Jasieniu,62.94,599000,9517.0,3,wtorny,blok,4,5.0,,drewniane,miejskie,2013.0,do_zamieszkania,470.0,pelna_wlasnosc,60943180,0,1,0,0,1,1,0,54.32745999999999,18.5512499
651,652,812,Gdañsk,Œródmieœcie,Wa³owa,Ma³y apartament w centrum Gdañska w niskiej cenie,26.42,263900,9989.0,1,pierwotny,apartamentowiec,5,5.0,,,miejskie,2021.0,do_wykonczenia,9.0,pelna_wlasnosc,60933555,0,0,0,0,1,0,1,54.3584168,18.6546345
652,653,813,Gdynia,Œródmieœcie,Arkadiusza Rybickiego,Luksusowy Apartament w Centrum Gdyni z Marin¹,53.68,1150000,21423.0,2,wtorny,,1,5.0,,,,2020.0,,,pelna_wlasnosc,60598083,0,0,0,0,0,0,0,54.52259309999999,18.5532205
653,654,814,Gdañsk,Orunia-Œw. Wojciech-Lipce,Uranowa,"Od zaraz 3 pokoje w zielonej okolicy, bez prowizji",66.0,480000,7273.0,3,wtorny,blok,2,3.0,,,miejskie,1998.0,do_zamieszkania,760.0,pelna_wlasnosc,60839867,0,1,0,0,0,1,0,54.3265144,18.6203198
654,655,815,Sopot,Dolny,CHOPINA FRYDERYKA,Mieszkanie - Sopot Dolny,133.64,1690000,12646.0,7,wtorny,kamienica,2,3.0,,,miejskie,1907.0,do_zamieszkania,,pelna_wlasnosc,60922273,0,1,0,0,0,1,0,54.441331,18.566628
655,656,816,Gdañsk,Wrzeszcz,Grunwaldzka,Dwie bardzo stylowe kawalerki- Wrzeszcz/Strzy¿a,35.7,590000,16527.0,2,wtorny,kamienica,parter,2.0,cegla,,,,,,pelna_wlasnosc,60945313,0,0,0,0,0,1,0,54.39420310000001,18.58113
656,657,817,Gdañsk,Œródmieœcie,ul. Lisia Grobla,"Œródmieœcie, 3-pokojowe mieszkanie w kamienicy.",57.0,515000,9035.0,3,wtorny,kamienica,3,3.0,,plastikowe,gazowe,1918.0,,350.0,pelna_wlasnosc,60945298,0,0,0,0,0,1,0,54.35897790000001,18.6552086
657,658,818,Gdañsk,Piecki-Migowo,ul. Myœliwska,3 - pokojowe mieszkanie z ogródkiem! BEZ PCC 0%,57.54,525000,9124.0,3,wtorny,blok,parter,4.0,,plastikowe,miejskie,2020.0,do_wykonczenia,450.0,pelna_wlasnosc,60945295,0,0,1,0,0,0,0,54.3507646,18.5663696
658,659,819,Gdañsk,Œródmieœcie,Œluza,Do Remontu/ Tereny Rewitalizowane/ Potencja³,65.0,450000,6923.0,3,wtorny,kamienica,2,3.0,cegla,,,1902.0,do_remontu,500.0,pelna_wlasnosc,60485267,0,0,0,0,0,1,0,54.3389744,18.6518416
659,660,820,Gdañsk,Piecki-Migowo,Myœliwskie Wzgórze,Morena/Os. Klimaty/3 Pokoje/ Od Zaraz,63.0,615000,9762.0,3,wtorny,apartamentowiec,3,3.0,,,miejskie,2012.0,do_zamieszkania,500.0,pelna_wlasnosc,60908448,0,1,0,0,1,0,0,54.3482853,18.5630968
660,661,821,Gdynia,Oksywie,in¿. J. Œmidowicza,Ustawne od Po³udnia z widokiem z okien na Port !,38.0,321500,8461.0,3,pierwotny,apartamentowiec,3,3.0,,plastikowe,miejskie,2020.0,do_wykonczenia,,pelna_wlasnosc,60945203,0,1,0,0,0,0,0,54.5420476,18.5459512
661,662,822,Gdañsk,Przymorze,Œl¹ska,3 Pokoje 50 m2 do remontu na Przymorzu,50.0,420000,8400.0,3,wtorny,blok,6,8.0,wielka_plyta,plastikowe,miejskie,1970.0,do_remontu,,spoldzielcze_wlasnosciowe,60945179,0,1,0,0,1,1,0,54.4063054,18.5809413
662,663,823,Gdañsk,Karczemki,ul. Storczykowa,Tylko u Nas ! Piêkne 2-poziomowe mieszkanie 3-pok,97.0,499900,5154.0,3,wtorny,blok,3,3.0,inne,plastikowe,miejskie,2003.0,do_zamieszkania,590.0,pelna_wlasnosc,60846346,1,1,0,0,0,1,0,54.355126,18.5100914
663,664,824,Gdynia,Wielki Kack,ul. Witos³awy,Fantastyczne 4-pokojowe mieszkanie na 2-poziomach,130.0,674900,5192.0,4,wtorny,blok,3,4.0,pustak,plastikowe,miejskie,1998.0,do_zamieszkania,600.0,spoldzielcze_wl._z_KW,60172373,0,1,0,0,0,1,0,54.4680415,18.483559
664,665,825,Sopot,Dolny,ul. Lipowa,Klimatyczny apartament w Sopocie Dolnym- 3 pokoje,75.61,1134000,14998.0,3,wtorny,kamienica,2,3.0,cegla,plastikowe,gazowe,1906.0,do_zamieszkania,620.0,pelna_wlasnosc,60846273,1,0,0,0,0,1,0,54.4376652,18.5669852
665,666,826,Gdynia,Dzia³ki Leœne,,Elegancki apartament w piêknej okolicy,56.3,778226,13823.0,2,wtorny,apartamentowiec,1,5.0,,,miejskie,2019.0,do_wykonczenia,,pelna_wlasnosc,60944980,1,0,1,0,1,1,0,,
666,667,827,Gdynia,Oksywie,,Mieszkanie - Gdynia Oksywie,75.0,590000,7867.0,4,wtorny,apartamentowiec,2,3.0,,,,2010.0,do_zamieszkania,,pelna_wlasnosc,60944979,0,1,0,0,1,1,0,,
667,668,828,Gdynia,Ma³y Kack,ul. Wielkopolska,Nowe dla rodziny,96.33,960000,9966.0,4,wtorny,blok,2,4.0,beton_komorkowy,plastikowe,miejskie,2020.0,do_zamieszkania,960.0,pelna_wlasnosc,60944912,0,1,0,0,0,0,0,54.4778365,18.5227416
668,669,829,Gdynia,Ma³y Kack,ul. Parkowa,Dwupoziomowe mieszkanie z ogrodem - Ma³y Kack,146.35,1689000,11541.0,4,wtorny,szeregowiec,parter,1.0,silikat,plastikowe,gazowe,2016.0,do_zamieszkania,250.0,pelna_wlasnosc,60944812,1,0,1,0,0,0,1,54.4713982,18.516458
669,670,830,Gdynia,Witomino,Pogodna,2 pokojowe mieszkanie na Witominie obok lasu,42.0,329000,7833.0,2,wtorny,,parter,4.0,,,miejskie,1965.0,do_zamieszkania,530.0,,60944819,0,1,0,0,0,1,0,54.5002089,18.5069221
670,671,831,Gdynia,Witomino,,"Mieszkanie, 72,92 m2, Gdynia",72.92,599000,8214.0,3,wtorny,blok,5,10.0,,plastikowe,,2003.0,,400.0,,60944817,0,1,0,0,1,0,0,,
671,672,832,Sopot,Karlikowo,ul. Bitwy pod P³owcami,Apartament nad samym morzem Sopot,53.0,949000,17906.0,2,wtorny,kamienica,1,1.0,cegla,plastikowe,gazowe,,do_zamieszkania,,pelna_wlasnosc,60856889,1,0,1,0,0,1,0,54.433575,18.5805851
672,673,833,Gdañsk,Ujeœcisko-£ostowice,Konrada Guderskiego,Idealne mieszkanie na start lub wynajem !,50.31,359000,7136.0,2,wtorny,,parter,3.0,,,,2014.0,do_zamieszkania,350.0,pelna_wlasnosc,60787793,0,0,1,0,0,0,0,54.3198958,18.5626349
673,674,834,Gdynia,Witomino,Stawna,2 pokojowe mieszkanie- Gdynia Witomino Leœniczówka,44.0,329000,7477.0,2,wtorny,blok,4,4.0,wielka_plyta,,miejskie,1980.0,do_zamieszkania,350.0,pelna_wlasnosc,60864978,0,1,0,0,0,0,0,54.4944062,18.5122926
674,675,835,Gdynia,Oksywie,ul. gen. Marii Wittekówny,"Mieszkanie 88m2, 4 pokoje, garderoba, du¿a piwnica",88.0,799000,9080.0,4,wtorny,blok,parter,4.0,beton,drewniane,miejskie,2008.0,do_zamieszkania,700.0,pelna_wlasnosc,60944551,0,0,0,0,1,1,1,54.5501823,18.5231381
675,676,836,Gdañsk,¯abianka,Pomorska,3 Pokoje/ ¯abianka/ Widok Na Morze/ Po remoncie,56.0,546000,9750.0,3,wtorny,blok,7,10.0,,,miejskie,1975.0,do_zamieszkania,,pelna_wlasnosc,60730379,0,1,0,0,1,1,1,54.41910069999999,18.5811652
676,677,837,Gdynia,Grabówek,Komandorska,"Wyj¹tkowe, wyremontowane! 2 pokoje,Gdynia Grabówek",35.33,379000,10727.0,2,wtorny,blok,3,4.0,cegla,,miejskie,1970.0,do_zamieszkania,400.0,pelna_wlasnosc,60944386,1,0,0,0,0,1,0,54.5285017,18.5023071
677,678,838,Gdañsk,Œródmieœcie,Targ Rybny,Penthouse Z Tarasem Na Dachu | Na Sprzeda¿,132.56,3990000,30100.0,3,wtorny,apartamentowiec,4,4.0,,,miejskie,2009.0,do_zamieszkania,,pelna_wlasnosc,59726658,0,1,0,0,1,0,0,54.3534825,18.6577884
678,679,839,Gdañsk,Jelitkowo,,Apartament Gdansk-Jelitkowo,125.0,3748000,29984.0,4,wtorny,apartamentowiec,1,3.0,cegla,,miejskie,2017.0,do_zamieszkania,1400.0,pelna_wlasnosc,60424454,0,0,0,0,1,0,1,,
679,680,840,Sopot,Wyœcigi,W³adys³awa £okietka,Wyj¹tkowy apartament z ogródkiem. Dolny Sopot.,60.1,1039000,17288.0,2,wtorny,apartamentowiec,parter,3.0,silikat,,inne,2003.0,do_zamieszkania,650.0,pelna_wlasnosc,60722893,1,0,1,0,1,0,1,54.43007309999999,18.5739192
680,681,841,Gdañsk,Wrzeszcz,Tadeusza Koœciuszki,Gdañsk Wrzeszcz- gotowa 4-pok. inwestycja,65.7,499320,7600.0,4,wtorny,kamienica,2,2.0,cegla,plastikowe,gazowe,1930.0,do_zamieszkania,580.0,pelna_wlasnosc,60674342,0,0,0,0,0,1,0,54.3880996,18.6157973
681,682,842,Gdynia,Kamienna Góra,ul. Stanis³awa Wyspiañskiego,"Bezpoœrednio, Kamienna Góra, 3 pokoje.",54.0,539000,9981.0,3,wtorny,blok,parter,10.0,wielka_plyta,plastikowe,miejskie,1990.0,do_zamieszkania,450.0,spoldzielcze_wlasnosciowe,60937858,0,1,0,0,1,1,0,54.5068822,18.5506453
682,683,843,Gdañsk,Ujeœcisko-£ostowice,Tenisowa,"S³oneczne, œwietny rozk³ad 3 pokoje - £ostowice",64.8,450000,6944.0,3,wtorny,blok,parter,4.0,pustak,,inne,2004.0,do_zamieszkania,500.0,pelna_wlasnosc,60944193,0,1,0,0,0,1,0,54.3043884,18.5848365
683,684,844,Gdynia,Œródmieœcie,ul. Antoniego Abrahama,Mieszkanie dwupoziomowe o powierzchni 166 m2,166.0,1390000,8373.0,5,wtorny,kamienica,4,4.0,,drewniane,gazowe,1930.0,do_zamieszkania,,pelna_wlasnosc,60510821,1,0,0,0,0,0,1,54.5161674,18.5397435
684,685,845,Gdañsk,Zaspa,,"Mieszkanie trzypokojowe 48,2m na Zaspie",48.2,485000,10062.0,3,wtorny,blok,4,4.0,,plastikowe,,1979.0,do_zamieszkania,470.0,spoldzielcze_wl._z_KW,60944142,0,1,0,0,0,0,0,,
685,686,846,Gdañsk,Siedlce,ul. Ujeœcisko,Apartament - Œwietna lokalizacja - Œwie¿e osiedle.,28.8,324000,11250.0,1,wtorny,blok,2,3.0,,plastikowe,,,do_zamieszkania,180.0,,60518267,0,0,0,0,0,0,1,54.3436669,18.5911446
686,687,848,Gdañsk,Ujeœcisko-£ostowice,Ujeœcisko,2-pokojowe mieszkanie Gdañsk-Ujeœcisko,50.1,385000,7685.0,2,wtorny,blok,3,3.0,pustak,,miejskie,,do_zamieszkania,,,60923794,0,1,0,0,0,0,0,54.3302454,18.5903984
687,688,849,Gdañsk,Jasieñ,ul. ¯yczliwa,53m2 z ogródkiem nad Jeziorem Jasieñ,53.0,519000,9792.0,2,wtorny,blok,parter,2.0,,plastikowe,kotlownia,2011.0,do_zamieszkania,300.0,pelna_wlasnosc,60944039,1,0,1,0,0,1,1,54.3457174,18.5304025
688,689,850,Gdynia,Ma³y Kack,,"Nowe mieszkanie na osiedlu ""Azymut""",68.15,799000,11724.0,3,pierwotny,blok,2,2.0,,,miejskie,2019.0,do_zamieszkania,,pelna_wlasnosc,60908976,1,1,0,0,1,0,1,,
689,690,851,Gdañsk,Przeróbka,,2 pokojowe mieszkanie w bliskiej odleg³oœci do mor,42.0,345000,8214.0,2,wtorny,blok,3,4.0,wielka_plyta,plastikowe,miejskie,1978.0,do_zamieszkania,,spoldzielcze_wlasnosciowe,60944011,0,1,0,0,0,0,0,,
690,691,852,Gdynia,Or³owo,,Mieszkanie z biokominkiem,52.75,569000,10787.0,2,wtorny,kamienica,1,3.0,cegla,plastikowe,miejskie,1960.0,do_zamieszkania,,pelna_wlasnosc,60770446,0,1,0,0,0,1,0,,
